,auc_prob,auc_pred,fbeta,f1,plr,nlr,perm_score,pval_score,train_score,fold,gen,model,subset
5,0.56362,0.52134,0.90654,0.90654,1.37459,0.95183,0.49889,0.0099,0.76936,0,combine,qda,selected
6,0.56362,0.52134,0.90654,0.90654,1.37459,0.95183,0.49889,0.0099,0.76936,0,combine,qda,selected
7,0.56362,0.52134,0.90654,0.90654,1.37459,0.95183,0.49889,0.0099,0.76936,0,combine,qda,selected
8,0.56362,0.52134,0.90654,0.90654,1.37459,0.95183,0.49889,0.0099,0.76936,0,combine,qda,selected
9,0.56362,0.52134,0.90654,0.90654,1.37459,0.95183,0.49889,0.0099,0.76936,0,combine,qda,selected
0,0.4982,0.49915,0.94985,0.94985,0.93357,1.00174,0.4991,0.0099,0.73665,1,combine,qda,selected
1,0.4982,0.49915,0.94985,0.94985,0.93357,1.00174,0.4991,0.0099,0.73665,1,combine,qda,selected
2,0.4982,0.49915,0.94985,0.94985,0.93357,1.00174,0.4991,0.0099,0.73665,1,combine,qda,selected
3,0.4982,0.49915,0.94985,0.94985,0.93357,1.00174,0.4991,0.0099,0.73665,1,combine,qda,selected
4,0.4982,0.49915,0.94985,0.94985,0.93357,1.00174,0.4991,0.0099,0.73665,1,combine,qda,selected
5,0.4982,0.49915,0.94985,0.94985,0.93357,1.00174,0.4991,0.0099,0.73665,1,combine,qda,selected
6,0.4982,0.49915,0.94985,0.94985,0.93357,1.00174,0.4991,0.0099,0.73665,1,combine,qda,selected
7,0.4982,0.49915,0.94985,0.94985,0.93357,1.00174,0.4991,0.0099,0.73665,1,combine,qda,selected
8,0.4982,0.49915,0.94985,0.94985,0.93357,1.00174,0.4991,0.0099,0.73665,1,combine,qda,selected
9,0.4982,0.49915,0.94985,0.94985,0.93357,1.00174,0.4991,0.0099,0.73665,1,combine,qda,selected
0,0.57282,0.51128,0.93332,0.93332,1.37133,0.97597,0.49259,0.0099,0.77919,2,combine,qda,selected
1,0.57282,0.51128,0.93332,0.93332,1.37133,0.97597,0.49259,0.0099,0.77919,2,combine,qda,selected
2,0.57282,0.51128,0.93332,0.93332,1.37133,0.97597,0.49259,0.0099,0.77919,2,combine,qda,selected
3,0.57282,0.51128,0.93332,0.93332,1.37133,0.97597,0.49259,0.0099,0.77919,2,combine,qda,selected
4,0.57282,0.51128,0.93332,0.93332,1.37133,0.97597,0.49259,0.0099,0.77919,2,combine,qda,selected
5,0.57282,0.51128,0.93332,0.93332,1.37133,0.97597,0.49259,0.0099,0.77919,2,combine,qda,selected
6,0.57282,0.51128,0.93332,0.93332,1.37133,0.97597,0.49259,0.0099,0.77919,2,combine,qda,selected
7,0.57282,0.51128,0.93332,0.93332,1.37133,0.97597,0.49259,0.0099,0.77919,2,combine,qda,selected
8,0.57282,0.51128,0.93332,0.93332,1.37133,0.97597,0.49259,0.0099,0.77919,2,combine,qda,selected
9,0.57282,0.51128,0.93332,0.93332,1.37133,0.97597,0.49259,0.0099,0.77919,2,combine,qda,selected
0,0.55326,0.53167,0.90591,0.90591,1.54957,0.92842,0.49958,0.0099,0.78534,3,combine,qda,selected
1,0.55326,0.53167,0.90591,0.90591,1.54957,0.92842,0.49958,0.0099,0.78534,3,combine,qda,selected
2,0.55326,0.53167,0.90591,0.90591,1.54957,0.92842,0.49958,0.0099,0.78534,3,combine,qda,selected
3,0.55326,0.53167,0.90591,0.90591,1.54957,0.92842,0.49958,0.0099,0.78534,3,combine,qda,selected
4,0.55326,0.53167,0.90591,0.90591,1.54957,0.92842,0.49958,0.0099,0.78534,3,combine,qda,selected
5,0.55326,0.53167,0.90591,0.90591,1.54957,0.92842,0.49958,0.0099,0.78534,3,combine,qda,selected
6,0.55326,0.53167,0.90591,0.90591,1.54957,0.92842,0.49958,0.0099,0.78534,3,combine,qda,selected
7,0.55326,0.53167,0.90591,0.90591,1.54957,0.92842,0.49958,0.0099,0.78534,3,combine,qda,selected
8,0.55326,0.53167,0.90591,0.90591,1.54957,0.92842,0.49958,0.0099,0.78534,3,combine,qda,selected
9,0.55326,0.53167,0.90591,0.90591,1.54957,0.92842,0.49958,0.0099,0.78534,3,combine,qda,selected
0,0.52699,0.50187,0.89819,0.89819,1.02947,0.99571,0.50229,0.0099,0.75576,4,combine,qda,selected
1,0.52699,0.50187,0.89819,0.89819,1.02947,0.99571,0.50229,0.0099,0.75576,4,combine,qda,selected
2,0.52699,0.50187,0.89819,0.89819,1.02947,0.99571,0.50229,0.0099,0.75576,4,combine,qda,selected
3,0.52699,0.50187,0.89819,0.89819,1.02947,0.99571,0.50229,0.0099,0.75576,4,combine,qda,selected
4,0.52699,0.50187,0.89819,0.89819,1.02947,0.99571,0.50229,0.0099,0.75576,4,combine,qda,selected
5,0.52699,0.50187,0.89819,0.89819,1.02947,0.99571,0.50229,0.0099,0.75576,4,combine,qda,selected
6,0.52699,0.50187,0.89819,0.89819,1.02947,0.99571,0.50229,0.0099,0.75576,4,combine,qda,selected
7,0.52699,0.50187,0.89819,0.89819,1.02947,0.99571,0.50229,0.0099,0.75576,4,combine,qda,selected
8,0.52699,0.50187,0.89819,0.89819,1.02947,0.99571,0.50229,0.0099,0.75576,4,combine,qda,selected
9,0.52699,0.50187,0.89819,0.89819,1.02947,0.99571,0.50229,0.0099,0.75576,4,combine,qda,selected
0,0.5109,0.48282,0.80293,0.80293,0.88042,1.04822,0.4993,0.0099,0.8076,0,m,svc,selected
1,0.5107,0.48282,0.80293,0.80293,0.88042,1.04822,0.4993,0.0099,0.8076,0,m,svc,selected
2,0.5108,0.48282,0.80293,0.80293,0.88042,1.04822,0.4993,0.0099,0.8076,0,m,svc,selected
3,0.51099,0.48282,0.80293,0.80293,0.88042,1.04822,0.4993,0.0099,0.8076,0,m,svc,selected
4,0.51096,0.48282,0.80293,0.80293,0.88042,1.04822,0.4993,0.0099,0.8076,0,m,svc,selected
5,0.51085,0.48282,0.80293,0.80293,0.88042,1.04822,0.4993,0.0099,0.8076,0,m,svc,selected
6,0.51063,0.48282,0.80293,0.80293,0.88042,1.04822,0.4993,0.0099,0.8076,0,m,svc,selected
7,0.51086,0.48282,0.80293,0.80293,0.88042,1.04822,0.4993,0.0099,0.8076,0,m,svc,selected
8,0.51086,0.48282,0.80293,0.80293,0.88042,1.04822,0.4993,0.0099,0.8076,0,m,svc,selected
9,0.51067,0.48282,0.80293,0.80293,0.88042,1.04822,0.4993,0.0099,0.8076,0,m,svc,selected
0,0.54592,0.54201,0.83612,0.83612,1.35392,0.88982,0.49748,0.0099,0.75897,1,m,svc,selected
1,0.54592,0.54201,0.83612,0.83612,1.35392,0.88982,0.49748,0.0099,0.75897,1,m,svc,selected
2,0.54587,0.54201,0.83612,0.83612,1.35392,0.88982,0.49748,0.0099,0.75897,1,m,svc,selected
3,0.54583,0.54201,0.83612,0.83612,1.35392,0.88982,0.49748,0.0099,0.75897,1,m,svc,selected
4,0.5459,0.54201,0.83612,0.83612,1.35392,0.88982,0.49748,0.0099,0.75897,1,m,svc,selected
5,0.54589,0.54201,0.83612,0.83612,1.35392,0.88982,0.49748,0.0099,0.75897,1,m,svc,selected
6,0.54598,0.54201,0.83612,0.83612,1.35392,0.88982,0.49748,0.0099,0.75897,1,m,svc,selected
7,0.5459,0.54201,0.83612,0.83612,1.35392,0.88982,0.49748,0.0099,0.75897,1,m,svc,selected
8,0.54583,0.54201,0.83612,0.83612,1.35392,0.88982,0.49748,0.0099,0.75897,1,m,svc,selected
9,0.54592,0.54201,0.83612,0.83612,1.35392,0.88982,0.49748,0.0099,0.75897,1,m,svc,selected
0,0.56714,0.5623,0.81751,0.81751,1.46445,0.82973,0.50535,0.0099,0.78155,2,m,svc,selected
1,0.56713,0.5623,0.81751,0.81751,1.46445,0.82973,0.50535,0.0099,0.78155,2,m,svc,selected
2,0.56699,0.5623,0.81751,0.81751,1.46445,0.82973,0.50535,0.0099,0.78155,2,m,svc,selected
3,0.5671,0.5623,0.81751,0.81751,1.46445,0.82973,0.50535,0.0099,0.78155,2,m,svc,selected
4,0.56702,0.5623,0.81751,0.81751,1.46445,0.82973,0.50535,0.0099,0.78155,2,m,svc,selected
5,0.56709,0.5623,0.81751,0.81751,1.46445,0.82973,0.50535,0.0099,0.78155,2,m,svc,selected
6,0.56711,0.5623,0.81751,0.81751,1.46445,0.82973,0.50535,0.0099,0.78155,2,m,svc,selected
7,0.56711,0.5623,0.81751,0.81751,1.46445,0.82973,0.50535,0.0099,0.78155,2,m,svc,selected
8,0.5671,0.5623,0.81751,0.81751,1.46445,0.82973,0.50535,0.0099,0.78155,2,m,svc,selected
9,0.56707,0.5623,0.81751,0.81751,1.46445,0.82973,0.50535,0.0099,0.78155,2,m,svc,selected
0,0.51397,0.51116,0.79583,0.79583,1.07459,0.96817,0.49806,0.0099,0.77149,3,m,svc,selected
1,0.51399,0.51116,0.79583,0.79583,1.07459,0.96817,0.49806,0.0099,0.77149,3,m,svc,selected
2,0.51404,0.51116,0.79583,0.79583,1.07459,0.96817,0.49806,0.0099,0.77149,3,m,svc,selected
3,0.51401,0.51116,0.79583,0.79583,1.07459,0.96817,0.49806,0.0099,0.77149,3,m,svc,selected
4,0.514,0.51116,0.79583,0.79583,1.07459,0.96817,0.49806,0.0099,0.77149,3,m,svc,selected
5,0.51392,0.51116,0.79583,0.79583,1.07459,0.96817,0.49806,0.0099,0.77149,3,m,svc,selected
6,0.51384,0.51116,0.79583,0.79583,1.07459,0.96817,0.49806,0.0099,0.77149,3,m,svc,selected
7,0.51383,0.51116,0.79583,0.79583,1.07459,0.96817,0.49806,0.0099,0.77149,3,m,svc,selected
8,0.51393,0.51116,0.79583,0.79583,1.07459,0.96817,0.49806,0.0099,0.77149,3,m,svc,selected
9,0.51386,0.51116,0.79583,0.79583,1.07459,0.96817,0.49806,0.0099,0.77149,3,m,svc,selected
0,0.52995,0.49825,0.77814,0.77814,0.9892,1.0052,0.50056,0.0099,0.80655,4,m,svc,selected
1,0.52995,0.49825,0.77814,0.77814,0.9892,1.0052,0.50056,0.0099,0.80655,4,m,svc,selected
2,0.52989,0.49825,0.77814,0.77814,0.9892,1.0052,0.50056,0.0099,0.80655,4,m,svc,selected
3,0.52995,0.49825,0.77814,0.77814,0.9892,1.0052,0.50056,0.0099,0.80655,4,m,svc,selected
4,0.52995,0.49825,0.77814,0.77814,0.9892,1.0052,0.50056,0.0099,0.80655,4,m,svc,selected
5,0.52998,0.49825,0.77814,0.77814,0.9892,1.0052,0.50056,0.0099,0.80655,4,m,svc,selected
6,0.52988,0.49825,0.77814,0.77814,0.9892,1.0052,0.50056,0.0099,0.80655,4,m,svc,selected
7,0.53,0.49825,0.77814,0.77814,0.9892,1.0052,0.50056,0.0099,0.80655,4,m,svc,selected
8,0.52995,0.49825,0.77814,0.77814,0.9892,1.0052,0.50056,0.0099,0.80655,4,m,svc,selected
9,0.52992,0.49825,0.77814,0.77814,0.9892,1.0052,0.50056,0.0099,0.80655,4,m,svc,selected
0,0.63144,0.54369,0.80571,0.80571,1.30538,0.87761,0.50295,0.0099,0.79226,0,f,svc,selected
1,0.63145,0.54369,0.80571,0.80571,1.30538,0.87761,0.50295,0.0099,0.79226,0,f,svc,selected
2,0.63153,0.54369,0.80571,0.80571,1.30538,0.87761,0.50295,0.0099,0.79226,0,f,svc,selected
3,0.63137,0.54369,0.80571,0.80571,1.30538,0.87761,0.50295,0.0099,0.79226,0,f,svc,selected
4,0.63149,0.54369,0.80571,0.80571,1.30538,0.87761,0.50295,0.0099,0.79226,0,f,svc,selected
5,0.63155,0.54369,0.80571,0.80571,1.30538,0.87761,0.50295,0.0099,0.79226,0,f,svc,selected
6,0.63149,0.54369,0.80571,0.80571,1.30538,0.87761,0.50295,0.0099,0.79226,0,f,svc,selected
7,0.6314,0.54369,0.80571,0.80571,1.30538,0.87761,0.50295,0.0099,0.79226,0,f,svc,selected
8,0.63141,0.54369,0.80571,0.80571,1.30538,0.87761,0.50295,0.0099,0.79226,0,f,svc,selected
9,0.63141,0.54369,0.80571,0.80571,1.30538,0.87761,0.50295,0.0099,0.79226,0,f,svc,selected
0,0.49153,0.49925,0.79545,0.79545,0.99499,1.00214,0.50328,0.0099,0.77492,1,f,svc,selected
1,0.49158,0.49925,0.79545,0.79545,0.99499,1.00214,0.50328,0.0099,0.77492,1,f,svc,selected
2,0.49152,0.49925,0.79545,0.79545,0.99499,1.00214,0.50328,0.0099,0.77492,1,f,svc,selected
3,0.49161,0.49925,0.79545,0.79545,0.99499,1.00214,0.50328,0.0099,0.77492,1,f,svc,selected
4,0.49151,0.49925,0.79545,0.79545,0.99499,1.00214,0.50328,0.0099,0.77492,1,f,svc,selected
5,0.49151,0.49925,0.79545,0.79545,0.99499,1.00214,0.50328,0.0099,0.77492,1,f,svc,selected
6,0.49153,0.49925,0.79545,0.79545,0.99499,1.00214,0.50328,0.0099,0.77492,1,f,svc,selected
7,0.49151,0.49925,0.79545,0.79545,0.99499,1.00214,0.50328,0.0099,0.77492,1,f,svc,selected
8,0.49153,0.49925,0.79545,0.79545,0.99499,1.00214,0.50328,0.0099,0.77492,1,f,svc,selected
9,0.49154,0.49925,0.79545,0.79545,0.99499,1.00214,0.50328,0.0099,0.77492,1,f,svc,selected
0,0.51661,0.50649,0.80514,0.80514,1.04562,0.98185,0.49778,0.0099,0.77968,2,f,svc,selected
1,0.51661,0.50649,0.80514,0.80514,1.04562,0.98185,0.49778,0.0099,0.77968,2,f,svc,selected
2,0.51664,0.50649,0.80514,0.80514,1.04562,0.98185,0.49778,0.0099,0.77968,2,f,svc,selected
3,0.51664,0.50649,0.80514,0.80514,1.04562,0.98185,0.49778,0.0099,0.77968,2,f,svc,selected
4,0.51661,0.50649,0.80514,0.80514,1.04562,0.98185,0.49778,0.0099,0.77968,2,f,svc,selected
5,0.51662,0.50649,0.80514,0.80514,1.04562,0.98185,0.49778,0.0099,0.77968,2,f,svc,selected
6,0.51667,0.50649,0.80514,0.80514,1.04562,0.98185,0.49778,0.0099,0.77968,2,f,svc,selected
7,0.51658,0.50649,0.80514,0.80514,1.04562,0.98185,0.49778,0.0099,0.77968,2,f,svc,selected
8,0.51658,0.50649,0.80514,0.80514,1.04562,0.98185,0.49778,0.0099,0.77968,2,f,svc,selected
9,0.51666,0.50649,0.80514,0.80514,1.04562,0.98185,0.49778,0.0099,0.77968,2,f,svc,selected
0,0.57502,0.56637,0.77577,0.77577,1.40035,0.80143,0.50085,0.0099,0.79973,3,f,svc,selected
1,0.57506,0.56637,0.77577,0.77577,1.40035,0.80143,0.50085,0.0099,0.79973,3,f,svc,selected
2,0.57509,0.56637,0.77577,0.77577,1.40035,0.80143,0.50085,0.0099,0.79973,3,f,svc,selected
3,0.57513,0.56637,0.77577,0.77577,1.40035,0.80143,0.50085,0.0099,0.79973,3,f,svc,selected
4,0.57515,0.56637,0.77577,0.77577,1.40035,0.80143,0.50085,0.0099,0.79973,3,f,svc,selected
5,0.57508,0.56637,0.77577,0.77577,1.40035,0.80143,0.50085,0.0099,0.79973,3,f,svc,selected
6,0.57508,0.56637,0.77577,0.77577,1.40035,0.80143,0.50085,0.0099,0.79973,3,f,svc,selected
7,0.57512,0.56637,0.77577,0.77577,1.40035,0.80143,0.50085,0.0099,0.79973,3,f,svc,selected
8,0.57509,0.56637,0.77577,0.77577,1.40035,0.80143,0.50085,0.0099,0.79973,3,f,svc,selected
9,0.57505,0.56637,0.77577,0.77577,1.40035,0.80143,0.50085,0.0099,0.79973,3,f,svc,selected
0,0.5039,0.52089,0.80111,0.80111,1.14327,0.94104,0.4978,0.0099,0.76387,4,f,svc,selected
1,0.50394,0.52089,0.80111,0.80111,1.14327,0.94104,0.4978,0.0099,0.76387,4,f,svc,selected
2,0.504,0.52089,0.80111,0.80111,1.14327,0.94104,0.4978,0.0099,0.76387,4,f,svc,selected
3,0.50404,0.52089,0.80111,0.80111,1.14327,0.94104,0.4978,0.0099,0.76387,4,f,svc,selected
4,0.50395,0.52089,0.80111,0.80111,1.14327,0.94104,0.4978,0.0099,0.76387,4,f,svc,selected
5,0.50402,0.52089,0.80111,0.80111,1.14327,0.94104,0.4978,0.0099,0.76387,4,f,svc,selected
6,0.504,0.52089,0.80111,0.80111,1.14327,0.94104,0.4978,0.0099,0.76387,4,f,svc,selected
7,0.50396,0.52089,0.80111,0.80111,1.14327,0.94104,0.4978,0.0099,0.76387,4,f,svc,selected
8,0.50393,0.52089,0.80111,0.80111,1.14327,0.94104,0.4978,0.0099,0.76387,4,f,svc,selected
9,0.50407,0.52089,0.80111,0.80111,1.14327,0.94104,0.4978,0.0099,0.76387,4,f,svc,selected
0,0.59143,0.57073,0.81815,0.81815,1.52749,0.8067,0.49678,0.0099,0.80028,0,combine,svc,selected
1,0.59132,0.57073,0.81815,0.81815,1.52749,0.8067,0.49678,0.0099,0.80028,0,combine,svc,selected
2,0.5914,0.57073,0.81815,0.81815,1.52749,0.8067,0.49678,0.0099,0.80028,0,combine,svc,selected
3,0.59136,0.57073,0.81815,0.81815,1.52749,0.8067,0.49678,0.0099,0.80028,0,combine,svc,selected
4,0.59138,0.57073,0.81815,0.81815,1.52749,0.8067,0.49678,0.0099,0.80028,0,combine,svc,selected
5,0.59132,0.57073,0.81815,0.81815,1.52749,0.8067,0.49678,0.0099,0.80028,0,combine,svc,selected
6,0.59138,0.57073,0.81815,0.81815,1.52749,0.8067,0.49678,0.0099,0.80028,0,combine,svc,selected
7,0.59132,0.57073,0.81815,0.81815,1.52749,0.8067,0.49678,0.0099,0.80028,0,combine,svc,selected
8,0.5914,0.57073,0.81815,0.81815,1.52749,0.8067,0.49678,0.0099,0.80028,0,combine,svc,selected
9,0.59134,0.57073,0.81815,0.81815,1.52749,0.8067,0.49678,0.0099,0.80028,0,combine,svc,selected
0,0.50087,0.47786,0.81329,0.81329,0.8363,1.06069,0.49864,0.0099,0.78133,1,combine,svc,selected
1,0.50085,0.47786,0.81329,0.81329,0.8363,1.06069,0.49864,0.0099,0.78133,1,combine,svc,selected
2,0.50089,0.47786,0.81329,0.81329,0.8363,1.06069,0.49864,0.0099,0.78133,1,combine,svc,selected
3,0.50088,0.47786,0.81329,0.81329,0.8363,1.06069,0.49864,0.0099,0.78133,1,combine,svc,selected
4,0.50083,0.47786,0.81329,0.81329,0.8363,1.06069,0.49864,0.0099,0.78133,1,combine,svc,selected
5,0.50082,0.47786,0.81329,0.81329,0.8363,1.06069,0.49864,0.0099,0.78133,1,combine,svc,selected
6,0.50087,0.47786,0.81329,0.81329,0.8363,1.06069,0.49864,0.0099,0.78133,1,combine,svc,selected
7,0.50086,0.47786,0.81329,0.81329,0.8363,1.06069,0.49864,0.0099,0.78133,1,combine,svc,selected
8,0.50084,0.47786,0.81329,0.81329,0.8363,1.06069,0.49864,0.0099,0.78133,1,combine,svc,selected
9,0.50083,0.47786,0.81329,0.81329,0.8363,1.06069,0.49864,0.0099,0.78133,1,combine,svc,selected
0,0.58429,0.56365,0.80394,0.80394,1.43997,0.82085,0.49802,0.0099,0.82032,2,combine,svc,selected
1,0.58423,0.56365,0.80394,0.80394,1.43997,0.82085,0.49802,0.0099,0.82032,2,combine,svc,selected
2,0.58432,0.56365,0.80394,0.80394,1.43997,0.82085,0.49802,0.0099,0.82032,2,combine,svc,selected
3,0.58417,0.56365,0.80394,0.80394,1.43997,0.82085,0.49802,0.0099,0.82032,2,combine,svc,selected
4,0.58427,0.56365,0.80394,0.80394,1.43997,0.82085,0.49802,0.0099,0.82032,2,combine,svc,selected
5,0.58418,0.56365,0.80394,0.80394,1.43997,0.82085,0.49802,0.0099,0.82032,2,combine,svc,selected
6,0.58427,0.56365,0.80394,0.80394,1.43997,0.82085,0.49802,0.0099,0.82032,2,combine,svc,selected
7,0.58423,0.56365,0.80394,0.80394,1.43997,0.82085,0.49802,0.0099,0.82032,2,combine,svc,selected
8,0.5843,0.56365,0.80394,0.80394,1.43997,0.82085,0.49802,0.0099,0.82032,2,combine,svc,selected
9,0.58424,0.56365,0.80394,0.80394,1.43997,0.82085,0.49802,0.0099,0.82032,2,combine,svc,selected
0,0.54904,0.548,0.8063,0.8063,1.33691,0.86574,0.49996,0.0099,0.79911,3,combine,svc,selected
1,0.54907,0.548,0.8063,0.8063,1.33691,0.86574,0.49996,0.0099,0.79911,3,combine,svc,selected
2,0.54907,0.548,0.8063,0.8063,1.33691,0.86574,0.49996,0.0099,0.79911,3,combine,svc,selected
3,0.54905,0.548,0.8063,0.8063,1.33691,0.86574,0.49996,0.0099,0.79911,3,combine,svc,selected
4,0.54907,0.548,0.8063,0.8063,1.33691,0.86574,0.49996,0.0099,0.79911,3,combine,svc,selected
5,0.54908,0.548,0.8063,0.8063,1.33691,0.86574,0.49996,0.0099,0.79911,3,combine,svc,selected
6,0.54903,0.548,0.8063,0.8063,1.33691,0.86574,0.49996,0.0099,0.79911,3,combine,svc,selected
7,0.54904,0.548,0.8063,0.8063,1.33691,0.86574,0.49996,0.0099,0.79911,3,combine,svc,selected
8,0.54899,0.548,0.8063,0.8063,1.33691,0.86574,0.49996,0.0099,0.79911,3,combine,svc,selected
9,0.54908,0.548,0.8063,0.8063,1.33691,0.86574,0.49996,0.0099,0.79911,3,combine,svc,selected
0,0.54293,0.52205,0.81796,0.81796,1.16613,0.93997,0.49775,0.0099,0.79737,4,combine,svc,selected
1,0.54289,0.52205,0.81796,0.81796,1.16613,0.93997,0.49775,0.0099,0.79737,4,combine,svc,selected
2,0.54295,0.52205,0.81796,0.81796,1.16613,0.93997,0.49775,0.0099,0.79737,4,combine,svc,selected
3,0.54296,0.52205,0.81796,0.81796,1.16613,0.93997,0.49775,0.0099,0.79737,4,combine,svc,selected
4,0.54293,0.52205,0.81796,0.81796,1.16613,0.93997,0.49775,0.0099,0.79737,4,combine,svc,selected
5,0.54296,0.52205,0.81796,0.81796,1.16613,0.93997,0.49775,0.0099,0.79737,4,combine,svc,selected
6,0.543,0.52205,0.81796,0.81796,1.16613,0.93997,0.49775,0.0099,0.79737,4,combine,svc,selected
7,0.54295,0.52205,0.81796,0.81796,1.16613,0.93997,0.49775,0.0099,0.79737,4,combine,svc,selected
8,0.5429,0.52205,0.81796,0.81796,1.16613,0.93997,0.49775,0.0099,0.79737,4,combine,svc,selected
9,0.54284,0.52205,0.81796,0.81796,1.16613,0.93997,0.49775,0.0099,0.79737,4,combine,svc,selected
0,0.52447,0.49963,0.80183,0.80183,0.99745,1.00104,0.49907,0.0099,0.79374,0,m,lda,selected
1,0.52447,0.49963,0.80183,0.80183,0.99745,1.00104,0.49907,0.0099,0.79374,0,m,lda,selected
2,0.52447,0.49963,0.80183,0.80183,0.99745,1.00104,0.49907,0.0099,0.79374,0,m,lda,selected
3,0.52447,0.49963,0.80183,0.80183,0.99745,1.00104,0.49907,0.0099,0.79374,0,m,lda,selected
4,0.52447,0.49963,0.80183,0.80183,0.99745,1.00104,0.49907,0.0099,0.79374,0,m,lda,selected
5,0.52447,0.49963,0.80183,0.80183,0.99745,1.00104,0.49907,0.0099,0.79374,0,m,lda,selected
6,0.52447,0.49963,0.80183,0.80183,0.99745,1.00104,0.49907,0.0099,0.79374,0,m,lda,selected
7,0.52447,0.49963,0.80183,0.80183,0.99745,1.00104,0.49907,0.0099,0.79374,0,m,lda,selected
8,0.52447,0.49963,0.80183,0.80183,0.99745,1.00104,0.49907,0.0099,0.79374,0,m,lda,selected
9,0.52447,0.49963,0.80183,0.80183,0.99745,1.00104,0.49907,0.0099,0.79374,0,m,lda,selected
0,0.54146,0.51628,0.82549,0.82549,1.12864,0.9564,0.49756,0.0099,0.77746,1,m,lda,selected
1,0.54146,0.51628,0.82549,0.82549,1.12864,0.9564,0.49756,0.0099,0.77746,1,m,lda,selected
2,0.54146,0.51628,0.82549,0.82549,1.12864,0.9564,0.49756,0.0099,0.77746,1,m,lda,selected
3,0.54146,0.51628,0.82549,0.82549,1.12864,0.9564,0.49756,0.0099,0.77746,1,m,lda,selected
4,0.54146,0.51628,0.82549,0.82549,1.12864,0.9564,0.49756,0.0099,0.77746,1,m,lda,selected
5,0.54146,0.51628,0.82549,0.82549,1.12864,0.9564,0.49756,0.0099,0.77746,1,m,lda,selected
6,0.54146,0.51628,0.82549,0.82549,1.12864,0.9564,0.49756,0.0099,0.77746,1,m,lda,selected
7,0.54146,0.51628,0.82549,0.82549,1.12864,0.9564,0.49756,0.0099,0.77746,1,m,lda,selected
8,0.54146,0.51628,0.82549,0.82549,1.12864,0.9564,0.49756,0.0099,0.77746,1,m,lda,selected
9,0.54146,0.51628,0.82549,0.82549,1.12864,0.9564,0.49756,0.0099,0.77746,1,m,lda,selected
0,0.55533,0.53421,0.80339,0.80339,1.23695,0.90381,0.50498,0.0099,0.78338,2,m,lda,selected
1,0.55533,0.53421,0.80339,0.80339,1.23695,0.90381,0.50498,0.0099,0.78338,2,m,lda,selected
2,0.55533,0.53421,0.80339,0.80339,1.23695,0.90381,0.50498,0.0099,0.78338,2,m,lda,selected
3,0.55533,0.53421,0.80339,0.80339,1.23695,0.90381,0.50498,0.0099,0.78338,2,m,lda,selected
4,0.55533,0.53421,0.80339,0.80339,1.23695,0.90381,0.50498,0.0099,0.78338,2,m,lda,selected
5,0.55533,0.53421,0.80339,0.80339,1.23695,0.90381,0.50498,0.0099,0.78338,2,m,lda,selected
6,0.55533,0.53421,0.80339,0.80339,1.23695,0.90381,0.50498,0.0099,0.78338,2,m,lda,selected
7,0.55533,0.53421,0.80339,0.80339,1.23695,0.90381,0.50498,0.0099,0.78338,2,m,lda,selected
8,0.55533,0.53421,0.80339,0.80339,1.23695,0.90381,0.50498,0.0099,0.78338,2,m,lda,selected
9,0.55533,0.53421,0.80339,0.80339,1.23695,0.90381,0.50498,0.0099,0.78338,2,m,lda,selected
0,0.53182,0.50004,0.79651,0.79651,1.00025,0.99989,0.49557,0.0099,0.77469,3,m,lda,selected
1,0.53182,0.50004,0.79651,0.79651,1.00025,0.99989,0.49557,0.0099,0.77469,3,m,lda,selected
2,0.53182,0.50004,0.79651,0.79651,1.00025,0.99989,0.49557,0.0099,0.77469,3,m,lda,selected
3,0.53182,0.50004,0.79651,0.79651,1.00025,0.99989,0.49557,0.0099,0.77469,3,m,lda,selected
4,0.53182,0.50004,0.79651,0.79651,1.00025,0.99989,0.49557,0.0099,0.77469,3,m,lda,selected
5,0.53182,0.50004,0.79651,0.79651,1.00025,0.99989,0.49557,0.0099,0.77469,3,m,lda,selected
6,0.53182,0.50004,0.79651,0.79651,1.00025,0.99989,0.49557,0.0099,0.77469,3,m,lda,selected
7,0.53182,0.50004,0.79651,0.79651,1.00025,0.99989,0.49557,0.0099,0.77469,3,m,lda,selected
8,0.53182,0.50004,0.79651,0.79651,1.00025,0.99989,0.49557,0.0099,0.77469,3,m,lda,selected
9,0.53182,0.50004,0.79651,0.79651,1.00025,0.99989,0.49557,0.0099,0.77469,3,m,lda,selected
0,0.53349,0.49906,0.78729,0.78729,0.99398,1.00272,0.49994,0.0099,0.81729,4,m,lda,selected
1,0.53349,0.49906,0.78729,0.78729,0.99398,1.00272,0.49994,0.0099,0.81729,4,m,lda,selected
2,0.53349,0.49906,0.78729,0.78729,0.99398,1.00272,0.49994,0.0099,0.81729,4,m,lda,selected
3,0.53349,0.49906,0.78729,0.78729,0.99398,1.00272,0.49994,0.0099,0.81729,4,m,lda,selected
4,0.53349,0.49906,0.78729,0.78729,0.99398,1.00272,0.49994,0.0099,0.81729,4,m,lda,selected
5,0.53349,0.49906,0.78729,0.78729,0.99398,1.00272,0.49994,0.0099,0.81729,4,m,lda,selected
6,0.53349,0.49906,0.78729,0.78729,0.99398,1.00272,0.49994,0.0099,0.81729,4,m,lda,selected
7,0.53349,0.49906,0.78729,0.78729,0.99398,1.00272,0.49994,0.0099,0.81729,4,m,lda,selected
